run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
4791,oot,2048,64,9,1.003474,0.835649,11440
4792,tikki,2048,256,12,1.331179,1.164681,204
4793,extrae,2048,192,15,0.862927,0.699240,385
4794,scorep,2048,256,2,4.173567,4.003711,204
4795,oot,2048,128,1,7.663148,7.495919,1496
4796,extrae,2048,64,20,0.695654,0.531312,11440
4797,tikki,2048,64,20,0.671141,0.505783,11440
4798,tikki,2048,192,23,0.836718,0.669489,385
4799,scorep,2048,128,14,0.845481,0.676839,1496
48,oot,2048,256,15,1.171547,1.003563,204
480,printf,2048,256,24,1.239328,1.064863,204
4800,oot,2048,128,13,0.883283,0.715745,1496
4801,scorep,2048,128,15,0.803971,0.634474,1496
4802,extrae,2048,192,12,0.966311,0.801692,385
4803,void,2048,256,24,1.237029,1.070344,204
4804,empty,2048,256,12,1.290965,1.125061,204
4805,empty,2048,128,13,0.881608,0.713868,1496
4806,scorep,2048,128,16,0.768230,0.600806,1496
4807,printf,2048,192,2,3.360173,3.193501,385
4808,oot,2048,64,10,0.938613,0.769904,11440
4809,tikki,2048,256,21,1.289106,1.121322,204
481,empty,2048,64,15,0.697471,0.530221,11440
4810,scorep,2048,64,3,2.470795,2.300253,11440
4811,oot,2048,192,12,0.941643,0.775289,385
4812,printf,2048,192,1,6.427723,6.259626,385
4813,extrae,2048,64,14,0.778702,0.614427,11440
4814,scorep,2048,64,2,3.553892,3.386349,11440
4815,tikki,2048,192,9,1.137143,0.969125,385
4816,void,2048,64,6,1.399409,1.231398,11440
4817,tikki,2048,256,9,1.496031,1.329741,204
4818,printf,2048,256,15,1.204732,1.037108,204
4819,empty,2048,128,17,0.757581,0.590900,1496
482,tikki,2048,256,24,1.300228,1.132618,204
4820,extrae,2048,256,21,1.350285,1.178009,204
4821,oot,2048,192,14,0.843969,0.676518,385
4822,printf,2048,128,2,3.937848,3.770140,1496
4823,extrae,2048,256,8,1.567645,1.403041,204
4824,void,2048,64,24,0.550899,0.384562,11440
4825,scorep,2048,64,20,0.628467,0.460268,11440
4826,printf,2048,256,10,1.379428,1.213642,204
4827,printf,2048,128,8,1.227670,1.060708,1496
4828,printf,2048,64,1,6.836662,6.669366,11440
4829,tikki,2048,192,15,0.854222,0.686848,385
483,empty,2048,128,23,0.662965,0.495114,1496
4830,extrae,2048,192,10,1.057314,0.893782,385
4831,extrae,2048,192,3,2.342403,2.177211,385
4832,extrae,2048,128,20,0.781786,0.617676,1496
4833,extrae,2048,128,1,7.667618,7.503751,1496
4834,void,2048,64,7,1.235568,1.069064,11440
4835,extrae,2048,64,12,0.858762,0.694173,11440
4836,oot,2048,192,13,0.893988,0.727740,385
4837,empty,2048,192,9,1.088179,0.921604,385
4838,scorep,2048,256,17,1.257199,1.088136,204
4839,empty,2048,128,16,0.766432,0.600100,1496
484,tikki,2048,256,3,2.961617,2.794170,204
4840,tikki,2048,256,19,1.304518,1.138655,204
4841,printf,2048,256,12,1.298663,1.132568,204
4842,empty,2048,192,4,1.868070,1.700966,385
4843,oot,2048,192,20,0.821805,0.655095,385
4844,tikki,2048,64,13,0.818695,0.651821,11440
4845,scorep,2048,128,8,1.237474,1.069836,1496
4846,printf,2048,256,14,1.221050,1.034052,204
4847,void,2048,128,15,0.804466,0.638698,1496
4848,oot,2048,256,1,7.915949,7.748739,204
4849,tikki,2048,192,13,0.935436,0.769610,385
