run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
1171,printf,2048,192,13,1.168071,0.905663,385
1172,extrae,2048,64,5,2.737413,2.473330,11440
1173,scorep,2048,256,3,4.090247,3.826373,204
1174,oot,2048,192,16,1.066516,0.803792,385
1175,printf,2048,128,3,3.936179,3.673396,1496
1176,tikki,2048,256,13,1.671147,1.408476,204
1177,oot,2048,128,16,1.052884,0.789966,1496
1178,printf,2048,192,2,4.710606,4.447652,385
1179,empty,2048,128,14,1.156882,0.893293,1496
118,scorep,2048,192,10,1.381236,1.117719,385
1180,scorep,2048,64,13,1.222393,0.958962,11440
1181,empty,2048,256,10,1.808438,1.545618,204
1182,scorep,2048,256,4,3.298950,3.035463,204
1183,empty,2048,256,12,1.712528,1.449810,204
1184,empty,2048,128,10,1.449700,1.186533,1496
1185,scorep,2048,64,12,1.315090,1.051542,11440
1186,printf,2048,256,12,1.707681,1.444893,204
1187,scorep,2048,256,5,2.763954,2.500225,204
1188,void,2048,64,15,1.178388,0.829924,11440
1189,scorep,2048,192,13,1.170800,0.907107,385
119,printf,2048,64,1,12.108686,11.845511,11440
1190,extrae,2048,256,6,2.529521,2.265602,204
1191,void,2048,256,4,3.303311,3.040844,204
1192,oot,2048,256,1,11.195439,10.932750,204
1193,printf,2048,128,9,1.564592,1.302082,1496
1194,empty,2048,64,16,1.043722,0.780990,11440
1195,empty,2048,192,11,1.285865,1.022969,385
1196,scorep,2048,192,1,9.010106,8.746870,385
1197,void,2048,256,12,1.721866,1.459389,204
1198,empty,2048,64,1,12.020196,11.757373,11440
1199,empty,2048,128,7,1.901669,1.639115,1496
12,oot,2048,256,14,1.574440,1.311737,204
120,printf,2048,128,15,1.095555,0.832909,1496
1200,printf,2048,192,11,1.285779,1.022455,385
1201,tikki,2048,256,7,2.305994,2.043181,204
1202,oot,2048,128,8,1.713070,1.450226,1496
1203,tikki,2048,256,5,2.825876,2.563229,204
1204,oot,2048,256,12,1.688438,1.425579,204
1205,scorep,2048,256,10,1.806400,1.542924,204
1206,printf,2048,128,14,1.160458,0.897338,1496
1207,extrae,2048,192,13,1.283834,1.014171,385
1208,scorep,2048,64,5,2.705302,2.441805,11440
1209,printf,2048,256,15,1.559100,1.296176,204
121,oot,2048,64,4,3.329721,3.066810,11440
1210,empty,2048,64,14,1.145508,0.882784,11440
1211,tikki,2048,128,9,1.626809,1.363857,1496
1212,empty,2048,64,11,1.391556,1.128826,11440
1213,printf,2048,192,15,1.102303,0.839038,385
1214,void,2048,64,3,4.277968,4.015256,11440
1215,printf,2048,256,14,1.583908,1.321193,204
1216,scorep,2048,128,6,2.149220,1.885894,1496
1217,printf,2048,192,12,1.242685,0.979235,385
1218,oot,2048,192,1,8.997974,8.735211,385
1219,void,2048,64,5,2.692000,2.428896,11440
122,printf,2048,256,7,2.250340,1.987662,204
1220,void,2048,128,5,2.505099,2.241952,1496
1221,tikki,2048,192,8,1.654372,1.391432,385
1222,tikki,2048,192,3,3.339634,3.076796,385
1223,extrae,2048,128,7,1.925011,1.661723,1496
1224,scorep,2048,128,12,1.364278,1.003903,1496
1225,empty,2048,128,9,1.563005,1.300629,1496
1226,scorep,2048,256,12,1.719704,1.456099,204
1227,oot,2048,256,6,2.509789,2.246969,204
1228,empty,2048,128,2,5.725244,5.462559,1496
1229,printf,2048,256,8,2.097270,1.834606,204
123,scorep,2048,64,8,1.811469,1.547619,11440
1230,extrae,2048,192,5,2.144842,1.881292,385
1231,printf,2048,256,9,1.941779,1.679119,204
1232,empty,2048,64,12,1.333897,1.071157,11440
1233,oot,2048,128,14,1.154977,0.891908,1496
1234,void,2048,128,16,1.053630,0.790714,1496
1235,printf,2048,192,10,1.374180,1.111346,385
1236,scorep,2048,256,1,11.208680,10.945263,204
1237,printf,2048,256,6,2.508454,2.245886,204
1238,extrae,2048,192,7,1.720357,1.456613,385
1239,tikki,2048,256,11,1.798318,1.535861,204
124,scorep,2048,192,14,1.154195,0.890369,385
1240,tikki,2048,256,10,1.848560,1.585362,204
1241,void,2048,64,8,1.791230,1.528416,11440
1242,void,2048,256,11,1.757558,1.494783,204
1243,printf,2048,256,5,2.763932,2.500651,204
1244,oot,2048,64,6,2.281213,2.018312,11440
1245,void,2048,64,10,1.536465,1.273589,11440
1246,printf,2048,128,10,1.446540,1.183284,1496
1247,scorep,2048,128,13,1.215847,0.952387,1496
1248,empty,2048,192,4,2.598136,2.335472,385
1249,void,2048,192,11,1.285590,1.022721,385
125,tikki,2048,128,2,5.767456,5.504678,1496
1250,tikki,2048,128,6,2.223835,1.960799,1496
1251,scorep,2048,192,15,1.114989,0.851336,385
1252,printf,2048,256,3,4.183149,3.920552,204
1253,extrae,2048,256,10,1.911713,1.641858,204
1254,tikki,2048,192,1,8.944668,8.682290,385
1255,empty,2048,256,15,1.550837,1.288254,204
1256,void,2048,192,10,1.373368,1.110576,385
1257,tikki,2048,256,4,3.334026,3.070632,204
1258,oot,2048,128,7,1.905738,1.642806,1496
1259,empty,2048,192,10,1.380058,1.117316,385
126,scorep,2048,128,6,2.154204,1.891002,1496
1260,oot,2048,192,11,1.288737,1.026362,385
1261,scorep,2048,128,14,1.172140,0.897464,1496
1262,oot,2048,192,6,1.897820,1.634961,385
1263,scorep,2048,128,9,1.572075,1.308733,1496
1264,oot,2048,64,10,1.502681,1.239442,11440
1265,void,2048,256,6,2.510248,2.247052,204
1266,void,2048,256,7,2.247533,1.984656,204
1267,empty,2048,192,16,1.055695,0.792716,385
1268,empty,2048,64,3,4.293234,4.030419,11440
1269,empty,2048,192,8,1.594475,1.331161,385
127,empty,2048,192,9,1.466649,1.203941,385
1270,printf,2048,64,8,1.830485,1.567261,11440
1271,void,2048,192,5,2.110867,1.848333,385
1272,void,2048,128,4,3.037873,2.775086,1496
1273,printf,2048,128,6,2.138218,1.875464,1496
1274,oot,2048,128,13,1.207781,0.944389,1496
1275,empty,2048,64,9,1.624378,1.361703,11440
1276,tikki,2048,64,8,1.841958,1.579214,11440
1277,tikki,2048,64,10,1.591396,1.328690,11440
1278,printf,2048,128,15,1.097440,0.833811,1496
1279,scorep,2048,128,15,1.101640,0.838349,1496
128,printf,2048,128,7,1.909766,1.647089,1496
1280,printf,2048,64,5,2.700079,2.436816,11440
1281,void,2048,128,7,1.898657,1.635784,1496
1282,oot,2048,192,10,1.369767,1.106808,385
1283,empty,2048,192,1,9.009633,8.746747,385
1284,empty,2048,192,9,1.475075,1.212661,385
1285,scorep,2048,128,16,1.055540,0.792200,1496
1286,extrae,2048,256,4,3.300072,2.951289,204
1287,tikki,2048,128,12,1.312457,1.049848,1496
1288,empty,2048,128,8,1.689701,1.426835,1496
1289,extrae,2048,64,8,1.843157,1.579685,11440
129,oot,2048,64,3,4.280701,4.017582,11440
1290,printf,2048,64,14,1.152455,0.889736,11440
1291,void,2048,128,15,1.101551,0.838632,1496
1292,empty,2048,64,4,3.285225,3.021994,11440
1293,scorep,2048,256,11,1.735950,1.472370,204
1294,printf,2048,192,14,1.149422,0.874730,385
